Order ID,Order Date,Region,Category,Sales,Profit,Month-Year
3991,2025-05-19,Central,Technology,502.18,85.89,2025-05
3992,2025-05-19,East,Office Supplies,95.45,23.57,2025-05
3993,2025-05-19,Central,Office Supplies,93.94,13.39,2025-05
3994,2025-05-19,East,Office Supplies,85.73,11.79,2025-05
3995,2025-05-19,East,Office Supplies,187.25,50.53,2025-05
3996,2025-05-19,West,Furniture,325.13,67.35,2025-05
3997,2025-05-19,West,Furniture,184.53,29.34,2025-05
3998,2025-05-20,Central,Furniture,190.55,37.07,2025-05
3999,2025-05-20,Central,Office Supplies,13.82,1.91,2025-05
4000,2025-05-20,South,Furniture,105.59,13.82,2025-05
4001,2025-05-20,Central,Technology,452.87,91.56,2025-05
4002,2025-05-20,South,Office Supplies,134.22,25.46,2025-05
4003,2025-05-21,West,Office Supplies,27.41,3.46,2025-05
4004,2025-05-21,South,Office Supplies,10.0,1.79,2025-05
4005,2025-05-21,Central,Office Supplies,90.71,14.96,2025-05
4006,2025-05-21,West,Furniture,159.72,21.65,2025-05
4007,2025-05-21,Central,Technology,468.82,89.4,2025-05
4008,2025-05-22,Central,Furniture,423.25,80.12,2025-05
4009,2025-05-22,South,Office Supplies,41.63,7.55,2025-05
4010,2025-05-22,West,Technology,228.28,38.97,2025-05
4011,2025-05-22,East,Office Supplies,208.04,32.47,2025-05
4012,2025-05-22,West,Furniture,329.44,59.59,2025-05
4013,2025-05-22,East,Office Supplies,182.48,37.97,2025-05
4014,2025-05-22,East,Technology,546.68,108.38,2025-05
4015,2025-05-23,East,Office Supplies,133.62,30.37,2025-05
4016,2025-05-23,South,Technology,493.52,77.49,2025-05
4017,2025-05-23,East,Office Supplies,193.09,39.33,2025-05
4018,2025-05-23,East,Furniture,108.93,26.29,2025-05
4019,2025-05-23,Central,Office Supplies,96.54,15.35,2025-05
4020,2025-05-23,Central,Office Supplies,98.96,13.09,2025-05
4021,2025-05-23,West,Furniture,386.15,74.85,2025-05
4022,2025-05-23,Central,Technology,374.77,47.92,2025-05
4023,2025-05-24,Central,Office Supplies,101.95,19.96,2025-05
4024,2025-05-24,Central,Furniture,181.46,39.79,2025-05
4025,2025-05-24,Central,Furniture,278.16,39.2,2025-05
4026,2025-05-24,South,Technology,496.79,74.76,2025-05
4027,2025-05-24,West,Technology,159.05,20.82,2025-05
4028,2025-05-24,Central,Office Supplies,157.85,41.23,2025-05
4029,2025-05-24,South,Technology,631.51,96.79,2025-05
4030,2025-05-24,South,Technology,373.61,59.57,2025-05
4031,2025-05-24,West,Office Supplies,119.38,13.81,2025-05
4032,2025-05-24,Central,Office Supplies,98.61,18.71,2025-05
4033,2025-05-24,South,Technology,526.93,102.23,2025-05
4034,2025-05-24,East,Technology,367.54,48.51,2025-05
4035,2025-05-24,West,Office Supplies,160.79,17.66,2025-05
4036,2025-05-24,West,Technology,227.54,47.55,2025-05
4037,2025-05-24,West,Technology,500.89,32.93,2025-05
4038,2025-05-24,Central,Furniture,230.43,20.02,2025-05
4039,2025-05-25,Central,Furniture,146.33,29.8,2025-05
4040,2025-05-25,West,Office Supplies,186.18,40.05,2025-05
4041,2025-05-25,South,Technology,533.86,68.84,2025-05
4042,2025-05-25,Central,Office Supplies,92.64,20.29,2025-05
4043,2025-05-25,East,Office Supplies,111.75,21.06,2025-05
4044,2025-05-25,Central,Furniture,223.52,31.38,2025-05
4045,2025-05-26,West,Office Supplies,108.23,16.46,2025-05
4046,2025-05-26,South,Office Supplies,43.14,8.26,2025-05
4047,2025-05-26,Central,Furniture,319.92,46.46,2025-05
4048,2025-05-26,West,Furniture,362.62,80.42,2025-05
4049,2025-05-26,East,Furniture,201.06,23.15,2025-05
4050,2025-05-26,Central,Office Supplies,103.74,16.08,2025-05
4051,2025-05-26,West,Furniture,185.67,31.98,2025-05
4052,2025-05-27,West,Office Supplies,124.47,23.57,2025-05
4053,2025-05-27,East,Office Supplies,86.11,17.32,2025-05
4054,2025-05-27,West,Technology,199.48,39.3,2025-05
4055,2025-05-27,East,Office Supplies,36.69,7.65,2025-05
4056,2025-05-27,Central,Furniture,263.09,32.27,2025-05
4057,2025-05-27,East,Technology,458.5,62.82,2025-05
4058,2025-05-27,West,Office Supplies,119.86,31.13,2025-05
4059,2025-05-27,Central,Office Supplies,180.85,37.22,2025-05
4060,2025-05-27,Central,Office Supplies,169.51,14.54,2025-05
4061,2025-05-27,East,Office Supplies,169.19,27.85,2025-05
4062,2025-05-27,West,Office Supplies,118.83,19.14,2025-05
4063,2025-05-28,West,Technology,354.24,44.5,2025-05
4064,2025-05-28,Central,Technology,494.56,110.99,2025-05
4065,2025-05-28,West,Furniture,288.96,47.02,2025-05
4066,2025-05-28,South,Technology,409.72,57.37,2025-05
4067,2025-05-28,Central,Office Supplies,171.96,36.62,2025-05
4068,2025-05-28,West,Furniture,188.6,31.52,2025-05
4069,2025-05-28,West,Office Supplies,95.49,15.3,2025-05
4070,2025-05-29,South,Technology,199.08,39.65,2025-05
4071,2025-05-29,West,Technology,586.22,120.47,2025-05
4072,2025-05-29,West,Office Supplies,192.83,28.86,2025-05
4073,2025-05-29,South,Office Supplies,31.18,5.22,2025-05
4074,2025-05-29,East,Technology,541.23,80.72,2025-05
4075,2025-05-29,Central,Technology,423.68,88.95,2025-05
4076,2025-05-29,South,Furniture,363.28,76.33,2025-05
4077,2025-05-29,West,Office Supplies,144.44,29.53,2025-05
4078,2025-05-29,West,Office Supplies,165.09,22.46,2025-05
4079,2025-05-30,Central,Technology,635.13,104.78,2025-05
4080,2025-05-30,East,Furniture,203.95,22.46,2025-05
4081,2025-05-30,East,Office Supplies,150.2,38.15,2025-05
4082,2025-05-30,East,Office Supplies,151.26,26.93,2025-05
4083,2025-05-30,West,Office Supplies,83.21,18.0,2025-05
4084,2025-05-31,West,Furniture,165.81,45.18,2025-05
4085,2025-05-31,West,Furniture,189.67,27.52,2025-05
4086,2025-05-31,South,Office Supplies,126.73,18.0,2025-05
4087,2025-05-31,East,Office Supplies,169.7,26.25,2025-05
4088,2025-05-31,West,Office Supplies,98.72,26.07,2025-05
4089,2025-05-31,Central,Office Supplies,124.9,6.12,2025-05
4090,2025-05-31,South,Office Supplies,157.62,28.08,2025-05
4091,2025-05-31,West,Technology,291.95,51.1,2025-05
4092,2025-05-31,South,Furniture,241.52,31.52,2025-05
4093,2025-06-01,East,Office Supplies,104.64,20.38,2025-06
4094,2025-06-01,East,Furniture,299.03,76.31,2025-06
4095,2025-06-01,West,Furniture,266.22,47.03,2025-06
4096,2025-06-01,East,Technology,260.17,49.61,2025-06
4097,2025-06-01,West,Technology,548.31,92.19,2025-06
4098,2025-06-01,West,Office Supplies,214.18,36.12,2025-06
4099,2025-06-01,East,Furniture,207.28,34.56,2025-06
4100,2025-06-02,Central,Furniture,238.17,41.17,2025-06
4101,2025-06-02,South,Office Supplies,149.74,41.8,2025-06
4102,2025-06-02,West,Office Supplies,74.48,12.38,2025-06
4103,2025-06-02,Central,Furniture,293.45,45.73,2025-06
4104,2025-06-02,Central,Office Supplies,43.9,4.77,2025-06
4105,2025-06-02,Central,Office Supplies,141.11,25.48,2025-06
4106,2025-06-02,South,Office Supplies,127.41,31.27,2025-06
4107,2025-06-02,West,Furniture,327.9,61.72,2025-06
4108,2025-06-02,Central,Technology,340.52,43.92,2025-06
4109,2025-06-03,South,Furniture,117.45,23.4,2025-06
4110,2025-06-03,East,Furniture,227.17,41.58,2025-06
4111,2025-06-03,South,Furniture,181.13,36.96,2025-06
4112,2025-06-03,West,Furniture,290.42,73.35,2025-06
4113,2025-06-03,East,Technology,512.83,94.61,2025-06
4114,2025-06-03,South,Technology,398.88,78.05,2025-06
4115,2025-06-03,East,Technology,526.45,70.1,2025-06
4116,2025-06-04,South,Office Supplies,149.61,18.23,2025-06
4117,2025-06-04,Central,Furniture,165.95,33.15,2025-06
4118,2025-06-04,West,Technology,421.33,93.36,2025-06
4119,2025-06-04,Central,Technology,398.19,83.37,2025-06
4120,2025-06-04,Central,Office Supplies,114.43,16.39,2025-06
4121,2025-06-04,Central,Technology,263.3,48.28,2025-06
4122,2025-06-04,East,Technology,627.36,112.29,2025-06
4123,2025-06-04,East,Office Supplies,85.36,17.04,2025-06
4124,2025-06-04,West,Furniture,267.34,48.97,2025-06
4125,2025-06-05,South,Office Supplies,171.05,21.78,2025-06
4126,2025-06-05,South,Furniture,309.14,64.94,2025-06
4127,2025-06-05,East,Furniture,198.35,29.92,2025-06
4128,2025-06-05,East,Office Supplies,157.3,26.13,2025-06
4129,2025-06-05,West,Office Supplies,156.76,30.74,2025-06
4130,2025-06-05,West,Office Supplies,103.15,22.57,2025-06
4131,2025-06-05,East,Office Supplies,192.62,49.81,2025-06
4132,2025-06-05,South,Furniture,209.82,19.86,2025-06
4133,2025-06-05,West,Office Supplies,173.49,37.28,2025-06
4134,2025-06-05,South,Technology,440.2,78.34,2025-06
4135,2025-06-05,East,Office Supplies,176.05,32.95,2025-06
4136,2025-06-06,West,Office Supplies,96.69,15.04,2025-06
4137,2025-06-06,West,Office Supplies,140.73,15.0,2025-06
4138,2025-06-06,South,Office Supplies,225.7,32.9,2025-06
4139,2025-06-06,West,Furniture,182.51,25.9,2025-06
4140,2025-06-06,South,Furniture,329.41,64.94,2025-06
4141,2025-06-06,Central,Office Supplies,199.51,18.9,2025-06
4142,2025-06-06,South,Technology,564.87,96.87,2025-06
4143,2025-06-06,West,Office Supplies,100.98,15.54,2025-06
4144,2025-06-06,Central,Office Supplies,98.67,10.82,2025-06
4145,2025-06-06,West,Technology,353.77,82.11,2025-06
4146,2025-06-06,South,Furniture,264.87,48.49,2025-06
4147,2025-06-07,West,Furniture,427.84,54.09,2025-06
4148,2025-06-07,East,Office Supplies,136.72,10.5,2025-06
4149,2025-06-07,Central,Furniture,250.82,35.8,2025-06
4150,2025-06-07,Central,Furniture,245.99,43.5,2025-06
4151,2025-06-07,West,Office Supplies,76.46,10.11,2025-06
4152,2025-06-07,South,Furniture,305.07,54.82,2025-06
4153,2025-06-07,Central,Office Supplies,105.47,18.72,2025-06
4154,2025-06-07,Central,Office Supplies,115.98,15.16,2025-06
4155,2025-06-07,South,Furniture,66.17,4.96,2025-06
4156,2025-06-07,South,Technology,305.44,74.86,2025-06
4157,2025-06-07,East,Furniture,352.48,81.75,2025-06
4158,2025-06-08,East,Furniture,215.16,38.31,2025-06
4159,2025-06-08,West,Technology,561.67,122.34,2025-06
4160,2025-06-08,East,Office Supplies,144.38,23.72,2025-06
4161,2025-06-08,East,Office Supplies,137.37,42.54,2025-06
4162,2025-06-08,South,Furniture,359.01,55.23,2025-06
4163,2025-06-08,West,Office Supplies,123.33,24.12,2025-06
4164,2025-06-08,South,Office Supplies,115.9,33.44,2025-06
4165,2025-06-08,Central,Office Supplies,120.28,23.52,2025-06
4166,2025-06-08,West,Furniture,344.29,60.82,2025-06
4167,2025-06-08,East,Technology,242.52,35.36,2025-06
4168,2025-06-08,West,Furniture,189.43,33.73,2025-06
4169,2025-06-09,South,Furniture,264.05,47.29,2025-06
4170,2025-06-09,West,Office Supplies,91.62,19.67,2025-06
4171,2025-06-09,West,Furniture,154.94,31.7,2025-06
4172,2025-06-09,West,Technology,500.07,43.55,2025-06
4173,2025-06-09,West,Furniture,147.43,13.65,2025-06
4174,2025-06-09,South,Furniture,362.18,55.28,2025-06
4175,2025-06-09,Central,Technology,570.61,92.72,2025-06
4176,2025-06-09,West,Furniture,161.29,23.2,2025-06
4177,2025-06-09,East,Furniture,262.39,56.45,2025-06
4178,2025-06-09,South,Furniture,251.3,56.99,2025-06
4179,2025-06-09,East,Furniture,233.5,41.11,2025-06
4180,2025-06-09,West,Furniture,181.44,24.65,2025-06
4181,2025-06-10,Central,Office Supplies,72.25,15.7,2025-06
4182,2025-06-10,Central,Furniture,443.09,42.39,2025-06
4183,2025-06-10,Central,Furniture,294.89,64.54,2025-06
4184,2025-06-10,East,Technology,319.67,89.31,2025-06
4185,2025-06-10,East,Office Supplies,109.37,13.1,2025-06
4186,2025-06-10,West,Office Supplies,140.68,22.01,2025-06
4187,2025-06-10,West,Office Supplies,145.12,35.55,2025-06
4188,2025-06-10,West,Office Supplies,153.74,15.02,2025-06
4189,2025-06-10,West,Office Supplies,73.66,14.17,2025-06
4190,2025-06-11,West,Office Supplies,99.9,23.99,2025-06
4191,2025-06-11,Central,Technology,471.36,99.17,2025-06
4192,2025-06-11,Central,Technology,392.9,77.66,2025-06
4193,2025-06-11,East,Office Supplies,117.83,20.54,2025-06
4194,2025-06-11,Central,Furniture,332.64,68.92,2025-06
4195,2025-06-11,West,Technology,328.03,74.61,2025-06
4196,2025-06-11,West,Furniture,289.21,58.14,2025-06
4197,2025-06-11,West,Office Supplies,115.89,14.31,2025-06
4198,2025-06-12,Central,Office Supplies,141.19,21.48,2025-06
4199,2025-06-12,West,Furniture,176.4,30.35,2025-06
4200,2025-06-12,West,Office Supplies,135.99,27.59,2025-06
4201,2025-06-12,West,Office Supplies,40.61,8.97,2025-06
4202,2025-06-12,Central,Office Supplies,181.8,46.23,2025-06
4203,2025-06-12,Central,Office Supplies,106.22,23.36,2025-06
4204,2025-06-12,East,Office Supplies,168.74,26.52,2025-06
4205,2025-06-13,East,Furniture,256.99,31.84,2025-06
4206,2025-06-13,West,Office Supplies,68.74,9.6,2025-06
4207,2025-06-13,East,Office Supplies,56.82,11.06,2025-06
4208,2025-06-13,Central,Office Supplies,117.49,19.54,2025-06
4209,2025-06-13,South,Office Supplies,67.22,9.49,2025-06
4210,2025-06-13,East,Furniture,245.23,43.84,2025-06
4211,2025-06-13,Central,Furniture,308.98,28.38,2025-06
4212,2025-06-13,West,Furniture,325.56,47.99,2025-06
4213,2025-06-13,South,Furniture,277.66,71.7,2025-06
4214,2025-06-13,Central,Office Supplies,114.67,29.09,2025-06
4215,2025-06-13,West,Office Supplies,223.25,40.7,2025-06
4216,2025-06-14,East,Furniture,155.75,33.2,2025-06
4217,2025-06-14,South,Office Supplies,160.25,18.57,2025-06
4218,2025-06-14,West,Technology,553.42,108.87,2025-06
4219,2025-06-14,East,Furniture,322.04,78.27,2025-06
4220,2025-06-14,East,Office Supplies,149.16,16.05,2025-06
4221,2025-06-14,West,Furniture,213.65,24.18,2025-06
4222,2025-06-14,East,Technology,128.57,15.84,2025-06
4223,2025-06-14,East,Office Supplies,105.71,29.32,2025-06
4224,2025-06-15,West,Technology,406.7,67.48,2025-06
4225,2025-06-15,South,Furniture,298.38,44.11,2025-06
4226,2025-06-15,West,Furniture,127.39,12.8,2025-06
4227,2025-06-15,South,Office Supplies,156.58,9.54,2025-06
4228,2025-06-15,South,Furniture,228.56,28.55,2025-06
4229,2025-06-15,East,Office Supplies,144.86,25.94,2025-06
4230,2025-06-15,West,Office Supplies,120.24,22.19,2025-06
4231,2025-06-16,West,Office Supplies,122.61,26.04,2025-06
4232,2025-06-16,East,Office Supplies,121.73,21.45,2025-06
4233,2025-06-16,Central,Office Supplies,102.74,19.68,2025-06
4234,2025-06-16,Central,Furniture,290.26,49.83,2025-06
4235,2025-06-16,West,Technology,393.27,53.48,2025-06
4236,2025-06-16,East,Office Supplies,156.53,21.58,2025-06
4237,2025-06-17,South,Furniture,272.87,43.46,2025-06
4238,2025-06-17,West,Office Supplies,112.15,12.31,2025-06
4239,2025-06-17,West,Office Supplies,151.35,33.04,2025-06
4240,2025-06-17,West,Technology,276.82,38.75,2025-06
4241,2025-06-18,Central,Office Supplies,110.34,10.86,2025-06
4242,2025-06-18,South,Furniture,190.39,28.06,2025-06
4243,2025-06-18,Central,Technology,180.83,40.37,2025-06
4244,2025-06-18,Central,Office Supplies,72.54,14.22,2025-06
4245,2025-06-18,Central,Office Supplies,121.28,19.59,2025-06
4246,2025-06-18,South,Furniture,201.51,39.64,2025-06
4247,2025-06-18,West,Office Supplies,178.67,36.37,2025-06
4248,2025-06-18,Central,Office Supplies,115.82,25.81,2025-06
4249,2025-06-19,East,Office Supplies,92.46,14.31,2025-06
4250,2025-06-19,Central,Technology,517.86,46.43,2025-06
4251,2025-06-19,East,Technology,404.85,65.13,2025-06
4252,2025-06-19,East,Technology,468.93,140.83,2025-06
4253,2025-06-19,West,Office Supplies,212.6,32.85,2025-06
4254,2025-06-20,Central,Technology,525.43,144.77,2025-06
4255,2025-06-20,Central,Office Supplies,198.85,28.15,2025-06
4256,2025-06-20,West,Furniture,232.53,61.73,2025-06
4257,2025-06-20,Central,Furniture,183.02,33.94,2025-06
4258,2025-06-20,West,Office Supplies,135.9,28.74,2025-06
4259,2025-06-20,East,Technology,668.32,164.39,2025-06
4260,2025-06-20,East,Technology,378.73,74.59,2025-06
4261,2025-06-20,South,Office Supplies,140.12,18.54,2025-06
4262,2025-06-20,Central,Furniture,148.82,24.19,2025-06
4263,2025-06-20,East,Office Supplies,133.03,23.12,2025-06
4264,2025-06-20,Central,Office Supplies,17.9,2.45,2025-06
4265,2025-06-21,East,Technology,421.23,55.97,2025-06
4266,2025-06-21,West,Office Supplies,153.07,29.18,2025-06
4267,2025-06-21,West,Technology,239.93,46.94,2025-06
4268,2025-06-21,East,Office Supplies,118.81,17.53,2025-06
4269,2025-06-21,East,Office Supplies,108.74,28.42,2025-06
4270,2025-06-21,East,Furniture,195.91,33.4,2025-06
4271,2025-06-21,Central,Office Supplies,113.98,16.85,2025-06
4272,2025-06-21,West,Furniture,77.23,16.76,2025-06
4273,2025-06-21,West,Technology,453.75,56.97,2025-06
4274,2025-06-21,West,Furniture,283.54,75.2,2025-06
4275,2025-06-21,West,Office Supplies,158.31,30.99,2025-06
4276,2025-06-21,East,Office Supplies,113.91,19.92,2025-06
4277,2025-06-21,West,Office Supplies,193.16,26.09,2025-06
4278,2025-06-22,Central,Office Supplies,71.7,12.08,2025-06
4279,2025-06-22,West,Technology,446.53,94.65,2025-06
4280,2025-06-22,East,Office Supplies,87.2,10.92,2025-06
4281,2025-06-22,East,Technology,567.44,147.23,2025-06
4282,2025-06-22,Central,Furniture,430.16,59.03,2025-06
4283,2025-06-22,Central,Technology,534.47,75.99,2025-06
4284,2025-06-22,West,Office Supplies,146.91,25.98,2025-06
4285,2025-06-23,East,Technology,264.3,58.73,2025-06
4286,2025-06-23,Central,Office Supplies,140.25,30.32,2025-06
4287,2025-06-23,South,Furniture,216.76,40.27,2025-06
4288,2025-06-23,East,Office Supplies,122.64,19.77,2025-06
4289,2025-06-23,South,Office Supplies,127.37,25.14,2025-06
4290,2025-06-23,Central,Furniture,296.41,47.45,2025-06
4291,2025-06-24,East,Office Supplies,150.12,22.79,2025-06
4292,2025-06-24,South,Technology,190.3,29.12,2025-06
4293,2025-06-24,Central,Furniture,263.4,65.62,2025-06
4294,2025-06-24,Central,Furniture,498.47,98.6,2025-06
4295,2025-06-24,South,Furniture,325.39,69.85,2025-06
4296,2025-06-24,Central,Furniture,276.81,46.23,2025-06
4297,2025-06-24,Central,Furniture,164.91,47.28,2025-06
4298,2025-06-24,East,Office Supplies,98.41,16.35,2025-06
4299,2025-06-24,West,Office Supplies,115.12,17.63,2025-06
4300,2025-06-24,West,Furniture,293.69,45.2,2025-06
4301,2025-06-24,West,Furniture,223.8,33.66,2025-06
4302,2025-06-24,Central,Office Supplies,106.57,13.14,2025-06
4303,2025-06-24,Central,Furniture,133.08,34.77,2025-06
4304,2025-06-25,Central,Office Supplies,129.55,19.01,2025-06
4305,2025-06-25,Central,Office Supplies,191.28,30.14,2025-06
4306,2025-06-25,South,Office Supplies,152.3,25.99,2025-06
4307,2025-06-25,East,Furniture,333.42,53.9,2025-06
4308,2025-06-25,South,Furniture,214.42,45.16,2025-06
4309,2025-06-25,South,Office Supplies,106.39,17.21,2025-06
4310,2025-06-26,South,Technology,145.18,34.39,2025-06
4311,2025-06-26,Central,Furniture,243.63,24.28,2025-06
4312,2025-06-26,East,Office Supplies,166.54,25.68,2025-06
4313,2025-06-26,South,Technology,254.23,54.16,2025-06
4314,2025-06-26,East,Furniture,246.29,50.74,2025-06
4315,2025-06-26,South,Office Supplies,103.14,10.44,2025-06
4316,2025-06-26,Central,Furniture,192.44,46.99,2025-06
4317,2025-06-26,South,Furniture,147.57,34.07,2025-06
4318,2025-06-26,Central,Office Supplies,141.24,26.78,2025-06
4319,2025-06-26,East,Furniture,308.14,74.36,2025-06
4320,2025-06-26,West,Office Supplies,170.4,28.36,2025-06
4321,2025-06-27,West,Office Supplies,206.66,26.61,2025-06
4322,2025-06-27,South,Furniture,250.46,37.68,2025-06
4323,2025-06-27,East,Office Supplies,109.31,21.81,2025-06
4324,2025-06-27,Central,Furniture,256.36,38.67,2025-06
4325,2025-06-27,South,Office Supplies,154.37,29.64,2025-06
4326,2025-06-27,Central,Furniture,251.24,67.15,2025-06
4327,2025-06-27,Central,Office Supplies,128.18,16.43,2025-06
4328,2025-06-27,West,Office Supplies,36.98,2.82,2025-06
4329,2025-06-27,West,Office Supplies,126.05,25.42,2025-06
4330,2025-06-27,West,Office Supplies,181.27,44.66,2025-06
4331,2025-06-27,Central,Furniture,243.58,41.27,2025-06
4332,2025-06-28,West,Furniture,313.66,54.12,2025-06
4333,2025-06-28,West,Furniture,248.3,20.74,2025-06
4334,2025-06-28,East,Office Supplies,147.68,15.06,2025-06
4335,2025-06-28,West,Technology,323.98,63.09,2025-06
4336,2025-06-28,Central,Furniture,185.94,28.29,2025-06
4337,2025-06-28,East,Office Supplies,66.9,12.87,2025-06
4338,2025-06-29,West,Office Supplies,159.91,26.02,2025-06
4339,2025-06-29,East,Office Supplies,223.57,43.07,2025-06
4340,2025-06-29,West,Office Supplies,202.9,34.86,2025-06
4341,2025-06-29,Central,Office Supplies,100.56,21.48,2025-06
4342,2025-06-29,East,Furniture,351.89,60.56,2025-06
4343,2025-06-29,Central,Technology,489.31,49.99,2025-06
4344,2025-06-29,West,Furniture,177.25,35.71,2025-06
4345,2025-06-29,Central,Office Supplies,105.75,20.58,2025-06
4346,2025-06-29,Central,Technology,462.39,97.59,2025-06
4347,2025-06-30,East,Office Supplies,127.91,31.73,2025-06
4348,2025-06-30,East,Office Supplies,111.62,9.75,2025-06
4349,2025-06-30,West,Technology,411.25,69.9,2025-06
4350,2025-06-30,South,Technology,417.83,47.81,2025-06
